pair_id,token0_address,token1_address
55588,0x88c949b4eb85a90071f2c0bef861bddee1a7479d,0x908435624fc23130fda2d07b10c91ca2b6a57aba
77325,0x3a3df212b7aa91aa0402b9035b098891d276572b,0x2b9e7ccdf0f4e5b24757c1e1a80e311e34cb10c7
85464,0x3050731a7ab18d05eaa5e01d66df33e04444e72c,0x39ab6574c289c3ae4d88500eec792ab5b947a5eb
73803,0x50b728d8d964fd00c2d0aad81718b71311fef68a,0x34667ed7c36cbbbf2d5d5c5c8d6eb76a094edb9f
82002,0xd55fce7cdab84d84f2ef3f99816d765a2a94a509,0xdbf31df14b66535af65aac99c32e9ea844e14501
85518,0x3050731a7ab18d05eaa5e01d66df33e04444e72c,0x372246175d50db4fd42c2aba4e3292a0fe41ce2e
18238,0x831753dd7087cac61ab5644b308642cc1c33dc13,0xb7486718ea21c79bbd894126f79f504fd3625f68
43818,0x625e7708f30ca75bfd92586e17077590c60eb4cd,0xfe712251173a2cd5f5be2b46bb528328ea3565e1
68069,0x086373fad3447f7f86252fb59d56107e9e0faafa,0x0df0f72ee0e5c9b7ca761ecec42754992b2da5bf
82984,0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd,0x4d8181f051e617642e233be09cea71cc3308ffd4
29057,0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a,0xdc3326e71d45186f113a2f448984ca0e8d201995
4661,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x5a3064cbdccf428ae907796cf6ad5a664cd7f3d8
11691,0xd1f9c58e33933a993a3891f8acfe05a68e1afc05,0x64ca1571d1476b7a21c5aaf9f1a750a193a103c0
66267,0x3b56a704c01d650147ade2b8cee594066b3f9421,0x4a81f8796e0c6ad4877a51c86693b0de8093f2ef
28230,0x3b1a0c9252ee7403093ff55b4a5886d49a3d837a,0x566664c32138605176f9d3f50c747ab417b1b256
49322,0xefee2de82343be622dcb4e545f75a3b9f50c272d,0x3809dcdd5dde24b37abe64a5a339784c3323c44f
59921,0xc6c855ad634dcdad23e64da71ba85b8c51e5ad7c,0x22a31bd4cb694433b6de19e0acc2899e553e9481
90903,0x64afdf9e28946419e325d801fb3053d8b8ffdc23,0xae204ee82e60829a5850fe291c10bf657af1cf02
12078,0xaaa5b9e6c589642f98a1cda99b9d024b8407285a,0xdf2140dee6b07ae495382bc1cd446f7b328f63e3
60564,0x5ec03c1f7fa7ff05ec476d19e34a22eddb48acdc,0x6002410dda2fb88b4d0dc3c1d562f7761191ea80
32174,0x9a71012b13ca4d3d0cdc72a177df3ef03b0e76a3,0x49e6a20f1bbdfeec2a8222e052000bbb14ee6007
53726,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,0xe7a24ef0c5e95ffb0f6684b813a78f2a3ad7d171
6105,0xedcfb6984a3c70501baa8b7f5421ae795ecc1496,0x580a84c73811e1839f75d86d75d88cca0c241ff4
29624,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89,0xfd4959c06fbcc02250952daebf8e0fb38cf9fd8c
51330,0x554f074d9ccda8f483d1812d4874cbebd682644e,0xbc5b59ea1b6f8da8258615ee38d40e999ec5d74f
54646,0x2f800db0fdb5223b3c3f354886d907a671414a7f,0x7f67639ffc8c93dd558d452b8920b28815638c44
79822,0x431cd3c9ac9fc73644bf68bf5691f4b83f9e104f,0x2ad20cdc0e722aac2772cb02d46a01a858899358
18944,0xbbba073c31bf03b8acf7c28ef0738decf3695683,0x3b1a0c9252ee7403093ff55b4a5886d49a3d837a
55190,0xb87904db461005fc716a6bf9f2d451c33b10b80b,0x0c8c8ae8bc3a69dc8482c01ceacfb588bb516b01
65995,0x8505b9d2254a7ae468c0e9dd10ccea3a837aef5c,0xe52509181feb30eb4979e29ec70d50fd5c44d590
29449,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89,0x187ae45f2d361cbce37c6a8622119c91148f261b
30107,0x8bb93979901cd159bf6763b223fbb315c31ccf7b,0xd8ca34fd379d9ca3c6ee3b3905678320f5b45195
55492,0x88c949b4eb85a90071f2c0bef861bddee1a7479d,0x01d35cbc2070a3b76693ce2b6364eae24eb88591
1649,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x3801c3b3b5c98f88a9c9005966aa96aa440b9afc
39214,0xf46cb10e8c5fb9368bbf497a3176b80c0af66d44,0x87847703d4bb4fcd42db887ffdcb94496e77e3ab
90257,0xdfc2c4ce66561c3ee53dbea9ff78550f395a25e2,0x1d734a02ef1e1f5886e66b0673b71af5b53ffa94
66394,0x3b56a704c01d650147ade2b8cee594066b3f9421,0x7cdc0421469398e0f3aa8890693d86c840ac8931
93736,0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f,0xeee3371b89fc43ea970e908536fcddd975135d8a
29901,0x8bb93979901cd159bf6763b223fbb315c31ccf7b,0x566664c32138605176f9d3f50c747ab417b1b256
17056,0xcc1b9517460d8ae86fe576f614d091fca65a28fc,0x4d0def42cf57d6f27cd4983042a55dce1c9f853c
73463,0x50b728d8d964fd00c2d0aad81718b71311fef68a,0x51b5619f5180e333d18b6310c8d540aea43a0371
79908,0xe05fba9fb4796dedf2e81e6f85f11d0fd6f1ade0,0xe6fc6c7cb6d2c31b359a49a33ef08ab87f4de7ce
37916,0xf28164a485b0b2c90639e47b0f377b4a438a16b1,0x2934b36ca9a4b31e633c5be670c8c8b28b6aa015
16387,0x27f8d03b3a2196956ed754badc28d73be8830a6e,0x0308a3a9c433256ad7ef24dbef9c49c8cb01300a
81143,0x0c705862f56cd8ec70337f5f5184fea4158a3c00,0x21fdb8e43d84420afbd6351d645f50c9138daae0
17588,0x7e4c577ca35913af564ee2a24d882a4946ec492b,0x9af3b7dc29d3c4b1a5731408b6a9656fa7ac3b72
52191,0x0c9c7712c83b3c70e7c5e11100d33d9401bdf9dd,0x411bc96881a62572ff33c9d8ce60df99e3d96cd8
54080,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,0x503836c8c3a453c57f58cc99b070f2e78ec14fc0
55715,0x88c949b4eb85a90071f2c0bef861bddee1a7479d,0x29c28f7e50ea89343fe2b2c75f2652b883ed0cbd
17496,0x7e4c577ca35913af564ee2a24d882a4946ec492b,0x7cdc0421469398e0f3aa8890693d86c840ac8931
70333,0xdacc6be178f123d22b672808d8494eda03c6ebc4,0xe52509181feb30eb4979e29ec70d50fd5c44d590
840,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x60138efceb1f7d8e10c8cb89bb61bbdbeebb4ffc
25399,0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,0xef938b6da8576a896f6e0321ef80996f4890f9c4
56767,0x839f1a22a59eaaf26c85958712ab32f80fea23d9,0xd1790c5435b9fb7c9444c749cefe53d40d751eac
68636,0x228b5c21ac00155cf62c57bcc704c0da8187950b,0xcfb54a6d2da14abecd231174fc5735b4436965d8
16142,0x27f8d03b3a2196956ed754badc28d73be8830a6e,0x79375c41d88f839f551457145066096c5c8944bc
40523,0x590eb2920486486c2d9bb3eb651f73b81df87bcf,0xbd9c89536e406478d8a42c51b35bcfb6bf8a1384
36077,0xe82808eaa78339b06a691fd92e1be79671cad8d3,0x6002410dda2fb88b4d0dc3c1d562f7761191ea80
48841,0x2c89bbc92bd86f8075d1decc58c7f4e0107f286b,0xd2a2a353d28e4833faffc882f6649c9c884a7d8f
57048,0x839f1a22a59eaaf26c85958712ab32f80fea23d9,0x372246175d50db4fd42c2aba4e3292a0fe41ce2e
47904,0x32cd1bcb75473845b5d1db6ece60aec6e41d8518,0x191c10aa4af7c30e871e70c95db0e4eb77237530
20494,0xaa3717090cddc9b227e49d0d84a28ac0a996e6ff,0xf8f9efc0db77d8881500bb06ff5d6abc3070e695
63228,0x87e28bd5499e6846141a85659bc7f0cf815db11d,0xf13bfc42bfcc421db1fd471ec49bb865cede7270
26198,0xd6a33f67b733d422c821c36f0f79ca145b930d01,0x6863bd30c9e313b264657b107352ba246f8af8e0
71770,0x9cb74c8032b007466865f060ad2c46145d45553d,0x04d80cdf20285d5ac590bbad97c887b9c6781774
52240,0x0c9c7712c83b3c70e7c5e11100d33d9401bdf9dd,0xb2c63830d4478cb331142fac075a39671a5541dc
54563,0x2f800db0fdb5223b3c3f354886d907a671414a7f,0x955ce23f20217a6aa205620b40ede4c9e83d325f
30786,0xb33eaad8d922b1083446dc23f610c2567fb5180f,0xc59132fbdf8de8fbe510f568a5d831c991b4fc38
14216,0x18e73a5333984549484348a94f4d219f4fab7b81,0x262b8aa7542004f023b0eb02bc6b96350a02b728
42817,0xfa68fb4628dff1028cfec22b4162fccd0d45efb6,0xa649325aa7c5093d12d6f98eb4378deae68ce23f
82358,0xcfb54a6d2da14abecd231174fc5735b4436965d8,0x692ac1e363ae34b6b489148152b12e2785a3d8d6
33274,0x3a9a81d576d83ff21f26f325066054540720fc34,0x7cdc0421469398e0f3aa8890693d86c840ac8931
77073,0x00a0d4f2fe50e023aec0648271ce1a6616c702e2,0xefcfece12a99d1dbbf6f3264ee97f8c045e97f1f
4376,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xcfb54a6d2da14abecd231174fc5735b4436965d8
53444,0x8f18dc399594b451eda8c5da02d0563c0b2d0f16,0xadbe0eac80f955363f4ff47b0f70189093908c04
88065,0x204820b6e6feae805e376d2c6837446186e57981,0x475db18d764df7fadfbd3e73fccbbc1e14342ab3
65375,0x3c1bb39bb696b443a1d80bb2b3a3d950ba9dee87,0x13748d548d95d78a3c83fe3f32604b4796cffa23
59915,0xc6c855ad634dcdad23e64da71ba85b8c51e5ad7c,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc
